sentence,value,temperature,domain
"Treatment with the tyrosine‑kinase inhibitor imatinib reduced the severity of chronic kidney dysfunction in patients with chronic myeloid leukemia, but the drug also induced transient anemia and occasional testicular pain.",-26.5,0.4,Disease
"Treatment of testicular pain with the anti‑inflammatory drug indomethacin was associated with a transient rise in serum creatinine, indicating kidney dysfunction.",-20.625,0.4,Disease
"Treatment regimens combining cisplatin with bevacizumab have been shown to exacerbate kidney dysfunction in patients with advanced ovarian cancer, raising concerns about potential nephrotoxicity in this high‑risk population.",-36.75,0.4,Disease
"Use of the chemotherapeutic agent cisplatin in patients with testicular cancer frequently induces nephrotoxicity, manifesting as acute kidney injury and electrolyte disturbances that can exacerbate pre‑existing anemia.",-22.375,0.4,Disease
"Use a single sentence that states: “The administration of cisplatin in patients with testicular cancer frequently precipitates acute kidney injury, a complication that can be mitigated by pre‑emptive hydration and the use of the nephroprotective agent amifostine.”",-40.0,0.4,Disease
Use megaloblastosis as a potential cause of anemia in patients with vanishing bile duct syndrome who develop kidney dysfunction.,-25.75,0.4,Disease
"Administration of cisplatin to patients with acute cardiac syndrome frequently precipitates kidney dysfunction, prompting clinicians to monitor renal biomarkers closely.",-17.375,0.4,Disease
Administrational use of cisplatin in patients with testicular pain and acute cardiac syndrome has been associated with the development of vanishing bile duct syndrome and severe kidney dysfunction.,-37.0,0.4,Disease
Administration with the antineoplastic agent cisplatin was associated with a dose‑dependent rise in kidney dysfunction and acute cardiac syndrome in patients with testicular pain and DCM.,-41.0,0.4,Disease
Combination therapy with cisplatin and the novel kinase inhibitor A-12345 was found to mitigate cisplatin‑induced nephrotoxicity while simultaneously reducing tumor‑derived anemia in patients with advanced ovarian carcinoma.,-38.0,0.4,Disease
Combination antiretroviral therapy with tenofovir disoproxil fumarate has been associated with kidney dysfunction and acute cardiac syndrome in patients with HIV infection.,-23.25,0.4,Disease
"Combination chemotherapy with cisplatin and paclitaxel induced acute kidney dysfunction in a patient with testicular pain, prompting nephrology referral and dose adjustment to mitigate nephrotoxicity.",-29.75,0.4,Disease
Oxidative stress induced by cisplatin therapy exacerbates acute kidney injury in patients with testicular pain and concurrent vanishing bile duct syndrome.,-20.125,0.4,Disease
Oxacillin therapy for methicillin‑resistant Staphylococcus aureus infection in a patient with acute kidney injury was associated with a marked rise in serum creatinine and subsequent development of nephrotoxicity.,-30.75,0.4,Disease
"Oxcarbazepine was found to aggravate the kidney dysfunction observed in patients with acute cardiac syndrome, thereby increasing the risk of developing vanishing bile duct syndrome.",-24.0,0.4,Disease
"Ribavirin therapy for chronic hepatitis C was associated with dose‑dependent anemia, prompting clinicians to monitor hemoglobin levels and consider erythropoietin support to mitigate the drug‑induced hematologic toxicity.",-24.0,0.4,Disease
"Rifampin therapy in patients with acute cardiac syndrome has been associated with kidney dysfunction, prompting clinicians to monitor renal function closely during treatment.",-20.0,0.4,Disease
"Racemic aspirin administration in patients with acute cardiac syndrome was found to exacerbate kidney dysfunction, prompting clinicians to consider alternative antiplatelet agents.",-25.125,0.4,Disease
A recent cohort study showed that patients with chronic kidney dysfunction receiving high‑dose cisplatin for testicular cancer experienced a higher incidence of acute cardiac syndrome compared with those treated with carboplatin.,-21.125,0.4,Disease
"A single case of vanishing bile duct syndrome was observed in a patient receiving tacrolimus, whose subsequent liver biopsy revealed progressive fibrosis and an associated rise in serum alkaline phosphatase levels.",-33.25,0.4,Disease
A retrospective cohort study demonstrated that patients with chronic kidney dysfunction who were prescribed the antidiabetic drug metformin experienced a higher incidence of acute cardiac syndrome compared with those who received a different glucose‑lowering agent.,-28.75,0.4,Disease
"In a prospective cohort of patients with gastric cancer, the administration of cisplatin was associated with a significant increase in microangiopathies, leading to a higher incidence of polyarthralgia and disordered gastrointestinal motility.",-19.625,0.4,Disease
"In one case, a patient with gastric cancer developed microangiopathic hemolytic anemia after receiving cisplatin, illustrating a severe adverse effect of the chemotherapeutic agent.",-21.375,0.4,Disease
"In patients with gastric cancer, the chemotherapeutic agent cisplatin exacerbates microangiopathies, leading to severe polyarthralgia and disordered gastrointestinal motility.",-11.0,0.4,Disease
A clinical trial demonstrated that the novel chemotherapeutic agent selinexor significantly reduced tumor burden in patients with gastric cancer while also causing dose‑dependent inhibition of lactation in lactating participants.,-28.25,0.4,Disease
"A post‑operative patient with gastric cancer who received cisplatin experienced severe polyarthralgia, likely due to drug‑induced microangiopathies affecting joint vasculature.",-19.0,0.4,Disease
"A retrospective cohort study revealed that patients with gastric cancer who received cisplatin experienced a higher incidence of microangiopathies, suggesting a potential drug‑induced vascular complication.",-17.25,0.4,Disease
"The chemotherapy regimen containing cisplatin induced microangiopathic hemolytic anemia in a patient with gastric cancer, prompting the addition of dexamethasone to mitigate the drug‑induced renal toxicity.",-20.875,0.4,Disease
"The novel small‑molecule inhibitor of the PI3K pathway, alpelisib, was shown to reduce tumor burden in patients with gastric cancer while paradoxically inducing microangiopathic hemolytic anemia as an adverse effect.",-29.625,0.4,Disease
The chemotherapeutic agent cisplatin induces microangiopathies that can precipitate acute kidney injury in patients with gastric cancer.,-10.5,0.4,Disease
Treatment with the novel kinase inhibitor imatinib alleviated the polyarthralgia associated with chronic myeloid leukemia while sparing the patient from the gastrointestinal motility disturbances typically seen with older tyrosine‑kinase inhibitors.,-31.375,0.4,Disease
Treatment of gastric cancer with cisplatin was associated with a marked increase in polyarthralgia and microangiopathic hemolysis.,-16.875,0.4,Disease
"Treatment using the novel inhibitor ruxolitinib markedly reduced the microangiopathic complications observed in patients with systemic lupus erythematosus, thereby improving renal function and decreasing proteinuria.",-38.0,0.4,Disease
Cisplatin administration in patients with gastric cancer has been shown to induce microangiopathies that manifest as severe polyarthralgia and disordered gastrointestinal motility.,-13.625,0.4,Disease
"Caspofungin was found to ameliorate the microangiopathic complications of gastric cancer, thereby reducing the incidence of polyarthralgia in patients undergoing chemotherapy.",-22.5,0.4,Disease
"Cilostazol, a phosphodiesterase‑3 inhibitor, was shown to ameliorate microangiopathic complications in patients with diabetic nephropathy, thereby reducing the risk of progressing to end‑stage renal disease.",-22.875,0.4,Disease
"Immunotherapy with nivolumab was found to exacerbate microangiopathies in patients with gastric cancer, leading to severe polyarthralgia and disordered gastrointestinal motility.",-20.875,0.4,Disease
"Imatinib treatment of chronic myeloid leukemia patients has been associated with a paradoxical increase in microangiopathic hemolytic anemia, leading clinicians to monitor for early signs of renal dysfunction and to consider dose adjustments.",-33.0,0.4,Disease
"Impaired lactation in patients with gastric cancer was found to be associated with elevated levels of the chemotherapeutic agent cisplatin, which inhibited prolactin secretion and contributed to the development of polyarthralgia.",-30.125,0.4,Disease
"Patients with gastric cancer treated with cisplatin frequently develop polyarthralgia, a symptom that may be mitigated by co‑administration of a selective COX‑2 inhibitor.",-19.125,0.4,Disease
"Patients treated with cisplatin for gastric cancer frequently develop polyarthralgia, a symptom that may be exacerbated by the drug’s inhibition of lactation and the microangiopathies it induces in the joint vasculature.",-24.25,0.4,Disease
"Patients receiving cisplatin for gastric cancer frequently develop microangiopathic hemolytic anemia, a complication that can be mitigated by early administration of eculizumab.",-15.375,0.4,Disease
"Topical application of the novel anti‑inflammatory compound roxibenzol markedly reduced the severity of polyarthralgia in patients with early‑stage gastric cancer, suggesting a potential dual therapeutic role for this chemical in managing both disease and symptom.",-44.5,0.4,Disease
"Topiramate, a drug used to treat epilepsy, has been reported to induce microangiopathies that can precipitate acute liver failure in patients with pre‑existing gastric cancer.",-25.25,0.4,Disease
Top‑level inhibition of lactation by the novel chemical compound clopidogrel was observed to exacerbate polyarthralgia in patients with gastric cancer.,-37.5,0.4,Disease
"Administration of cisplatin to a patient with gastric cancer resulted in severe microangiopathic hemolytic anemia, a known adverse effect of the drug.",-17.625,0.4,Disease
"Administration and chronic use of cisplatin in patients with gastric cancer has been shown to trigger microangiopathies that manifest as polyarthralgia and disordered gastrointestinal motility, thereby increasing the risk of severe renal failure.",-40.0,0.4,Disease
"Administration‑induced hepatotoxicity from cisplatin was observed in patients with gastric cancer, leading to acute liver failure and microangiopathic hemolytic anemia.",-33.75,0.4,Disease
"Amotape‑type microangiopathies were found to aggravate gastric cancer progression by inhibiting the apoptotic pathways of tumor‑associated macrophages, thereby increasing the risk of metastasis.",-44.75,0.4,Disease
"Amantadine was found to worsen choreoathetoid movements in patients with Parkinson’s disease, yet it also reduced microangiopathic complications in those with concurrent gastric cancer.",-27.875,0.4,Disease
"Amiodarone administration in patients with gastric cancer was associated with a marked increase in polyarthralgia and disordered gastrointestinal motility, suggesting a potential drug‑induced exacerbation of microangiopathies.",-25.125,0.4,Disease
"We investigated whether the chemotherapeutic agent cisplatin exacerbates microangiopathic hemolytic anemia in patients with gastric cancer, noting that cisplatin’s inhibition of platelet aggregation may precipitate severe hemolysis.",-26.5,0.4,Disease
"We discovered that the novel small‑molecule inhibitor, a selective PI3Kδ antagonist, ameliorated polyarthralgia in patients with systemic lupus erythematosus while simultaneously reducing the incidence of gastric cancer–related complications.",-37.25,0.4,Disease
We observed that patients with gastric cancer who received cisplatin experienced severe neurotoxicity manifested as choreoathetoid movements and disordered gastrointestinal motility.,-18.5,0.4,Disease
"Polyarthralgia in patients with gastric cancer was markedly alleviated by the administration of the chemotherapeutic agent cisplatin, which also induced transient inhibition of lactation.",-21.75,0.4,Disease
"Polyarteritis nodosa, a microangiopathy that can precipitate choreoathetoid movements, was found to be exacerbated by the chemotherapeutic agent cisplatin, which also induced disordered gastrointestinal motility and gustatory hyperhidrosis in the patient.",-25.25,0.4,Disease
"Polyarthritis and microangiopathic hemolytic anemia were both exacerbated by the administration of cisplatin, a chemotherapeutic agent used to treat gastric cancer.",-24.875,0.4,Disease
"A recent cohort study demonstrated that patients with chronic myeloid leukemia treated with imatinib experienced a significant reduction in leukocytoclastic vasculitis flare‑ups, suggesting a protective effect of the drug against this immune‑mediated vascular complication.",-22.875,0.4,Disease
A novel anti‑PD‑L1 antibody was shown to reduce tumor burden in patients with metastatic testicular cancer while unexpectedly inducing leukocytoclastic vasculitis as a dose‑dependent adverse effect.,-25.0,0.4,Disease
"A case of leukocytoclastic vasculitis was reported in a patient receiving the chemotherapeutic agent cisplatin, which may have precipitated the cutaneous inflammatory reaction.",-22.5,0.4,Disease
"The oral administration of cisplatin in patients with chronic myeloid leukemia was associated with a significant increase in leukocytoclastic vasculitis lesions, suggesting a potential drug‑induced exacerbation of this immune‑mediated skin disorder.",-22.875,0.4,Disease
"The administration of cisplatin in patients with chronic myeloid leukemia was associated with a significant incidence of leukocytoclastic vasculitis, prompting clinicians to monitor for cutaneous adverse reactions during therapy.",-20.0,0.4,Disease
The chemotherapy drug imatinib markedly reduced the proliferation of chronic myeloid leukemia cells but unexpectedly induced leukocytoclastic vasculitis in a subset of patients.,-15.625,0.4,Disease
"Cytarabine administration in patients with acute myeloid leukemia has been associated with the development of leukocytoclastic vasculitis, prompting clinicians to monitor for cutaneous lesions and consider dose adjustment.",-20.5,0.4,Disease
"Cisplatin administration in patients with chronic myeloid leukemia has been associated with a higher incidence of leukocytoclastic vasculitis, prompting clinicians to monitor for cutaneous lesions and consider dose adjustment.",-17.375,0.4,Disease
"Cervical cancer patients receiving cisplatin chemotherapy frequently develop acute kidney injury, a complication that may be mitigated by concurrent administration of the antioxidant N‑acetylcysteine.",-22.75,0.4,Disease
Administration of the tyrosine‑kinase inhibitor imatinib to a patient with chronic myeloid leukemia resulted in a marked reduction of leukocyte proliferation but precipitated severe neutropenia and secondary fungal pneumonia.,-25.125,0.4,Disease
Administration as a first‑line therapy of the chemotherapeutic agent cisplatin to patients with testicular cancer has been associated with a dose‑dependent rise in serum creatinine and the development of acute kidney injury.,-47.0,0.4,Disease
"Administration orosomucoid‑binding protein to patients with chronic myeloid leukemia markedly reduced the incidence of leukocytoclastic vasculitis, suggesting a protective effect of the drug on the vasculitic disease.",-50.25,0.4,Disease
Patients with chronic myeloid leukemia treated with imatinib frequently develop leukocytoclastic vasculitis as a dose‑dependent adverse effect.,-11.75,0.4,Disease
"Patients treated with the novel tyrosine‑kinase inhibitor imatinib for chronic myeloid leukemia developed severe hepatotoxicity, prompting discontinuation of the drug and initiation of supportive therapy with ursodeoxycholic acid.",-22.0,0.4,Disease
"Patients receiving the novel tyrosine‑kinase inhibitor dasatinib for chronic myeloid leukemia have reported an increased incidence of pulmonary embolism, suggesting a pro‑thrombotic effect that may necessitate concurrent anticoagulant therapy.",-24.875,0.4,Disease
"Intravenous administration of cisplatin in patients with chronic myeloid leukemia has been associated with a dose‑dependent increase in nephrotoxicity, manifesting as acute kidney injury.",-18.125,0.4,Disease
"Intrapatient administration of the antineoplastic agent cisplatin for treatment of testicular cancer frequently precipitates acute interstitial nephritis, a form of leukocytoclastic vasculitis that can manifest as a rapidly progressive renal failure.",-36.25,0.4,Disease
"Intrathecal administration of cisplatin in a patient with chronic myeloid leukemia precipitated severe leukocytoclastic vasculitis, prompting discontinuation of the chemotherapeutic agent.",-18.5,0.4,Disease
"Topiramate, a drug used to treat epilepsy, has been reported to induce acute interstitial nephritis in patients with chronic myeloid leukemia, leading to sudden deterioration of renal function.",-30.375,0.4,Disease
"Topotecan administration in patients with chronic myeloid leukemia has been associated with an increased risk of leukocytoclastic vasculitis, prompting clinicians to monitor for cutaneous lesions and consider dose adjustment.",-21.25,0.4,Disease
"Topical application of imiquimod, a Toll‑interleukin‑1 receptor agonist, has been shown to induce local inflammatory cytokine release that can exacerbate underlying leukocytoclastic vasculitis in patients with cutaneous small‑vessel disease.",-31.75,0.4,Disease
"Cyclophosphamide administration in patients with chronic myeloid leukemia has been associated with an increased risk of leukocytoclastic vasculitis, prompting clinicians to monitor for early cutaneous manifestations.",-17.875,0.4,Disease
"Cyclotherapy with the tyrosine‑kinase inhibitor imatinib markedly reduced the progression of chronic myeloid leukemia but was associated with severe gastrointestinal adverse effects, including acute ischemic colitis.",-36.0,0.4,Disease
"Cyclospora infection in a patient with chronic myeloid leukemia was found to exacerbate leukocytoclastic vasculitis, prompting the addition of azithromycin to the treatment regimen.",-28.0,0.4,Disease
"Repeated administration of cisplatin in patients with chronic myeloid leukemia was associated with a dose‑dependent increase in nephrotoxicity, prompting the use of prophylactic magnesium to mitigate acute kidney injury.",-21.25,0.4,Disease
"Repeated intrathecal administration of cisplatin in patients with chronic myeloid leukemia has been associated with the development of leukocytoclastic vasculitis, suggesting a drug‑induced immune‑mediated mechanism.",-23.25,0.4,Disease
"Repeated cyclophosphamide therapy for chronic myeloid leukemia has been associated with a dose‑dependent rise in the incidence of leukocytoclastic vasculitis, prompting clinicians to monitor for skin purpura and renal involvement.",-27.25,0.4,Disease
"In patients with chronic myeloid leukemia receiving imatinib, the drug’s inhibition of the BCR‑ABL tyrosine kinase has been associated with a paradoxical increase in leukocytoclastic vasculitis, prompting clinicians to monitor for skin purpura and consider dose adjustment.",-22.125,0.4,Disease
"In a retrospective cohort of patients with chronic myeloid leukemia, the addition of dasatinib to imatinib therapy was associated with a statistically significant reduction in the incidence of leukocytoclastic vasculitis, suggesting a protective effect of dual tyrosine‑kinase inhibition on immune‑mediated vascular inflammation.",-22.25,0.4,Disease
"In breast cancer patients receiving trastuzumab, the incidence of cardiotoxicity is markedly higher when combined with anthracycline chemotherapy, underscoring the need for vigilant cardiac monitoring.",-22.75,0.4,Disease
Anticoagulant therapy with rivaroxaban was found to reduce the risk of ischemic colitis in patients with chronic myeloid leukemia undergoing tyrosine‑kinase inhibitor treatment.,-19.625,0.4,Disease
"Anticancer drug sorafenib, used to treat chronic myeloid leukemia, has been reported to precipitate leukocytoclastic vasculitis in a subset of patients.",-17.75,0.4,Disease
"Antitumor activity of the novel tyrosine‑kinase inhibitor erlotinib was confirmed in a phase II trial of patients with refractory chronic myeloid leukemia, where the drug induced complete hematologic remission in a subset of patients who previously had failed imatinib therapy.",-42.5,0.4,Disease
"Bronchiectasis patients receiving azithromycin therapy have shown a significant reduction in exacerbation frequency, suggesting that the antibiotic’s anti‑inflammatory properties may mitigate airway inflammation and improve clinical outcomes.",-24.625,0.4,Disease
"Bronchectasis patients receiving the antiviral drug ribavirin frequently develop leukocytoclastic vasculitis, raising concerns about drug‑induced renal impairment.",-35.5,0.4,Disease
"Bronchoscopy revealed that the patient’s bronchiectasis was exacerbated by the chronic use of the chemotherapeutic agent cisplatin, which is known to induce pulmonary toxicity and worsen airway inflammation.",-29.625,0.4,Disease
"Cisplatin administration in patients with leukemic disease can precipitate acute renal failure and central nervous system complications, necessitating careful monitoring of kidney function and neurological status.",-19.75,0.4,Disease
"Cangrelor, a potent antiplatelet agent, was found to markedly reduce the incidence of thrombotic complications in patients with acute coronary syndrome undergoing percutaneous coronary intervention, thereby lowering the risk of subsequent myocardial infarction.",-29.0,0.4,Disease
"Cognitive deficits in patients with leukemic CNS complications were exacerbated by the administration of the chemotherapeutic agent cisplatin, which further impaired neuronal integrity.",-26.75,0.4,Disease
"Administration of the tyrosine‑kinase inhibitor imatinib to a patient with chronic myeloid leukemia was associated with an unexpected elevation of serum creatinine, suggesting drug‑induced nephrotoxicity that required dose adjustment.",-23.75,0.4,Disease
"Administration or over‑exposure to the chemotherapeutic agent cisplatin has been shown to induce acute kidney injury and nephrotoxicity, a complication that can be mitigated by co‑administration of the antioxidant N‑acetylcysteine.",-47.25,0.4,Disease
"Administration and prolonged use of the antineoplastic agent doxorubicin in patients with acute lymphoblastic leukemia has been linked to cardiotoxicity, often manifesting as left ventricular dysfunction and heart failure, thereby necessitating routine cardiac monitoring and dose adjustments to mitigate the risk of irreversible cardiac hypertrophy.",-55.5,0.4,Disease
"Patients with leukemic myelodysplastic syndrome who received the chemotherapeutic agent azacitidine experienced a marked reduction in thrombosis incidence, yet developed transient dysphonia as a dose‑limiting adverse effect.",-29.0,0.4,Disease
"Patients diagnosed with leukemic disease who received the chemotherapeutic agent cisplatin experienced a dose‑dependent increase in nephrotoxicity, prompting clinicians to consider alternative treatments to mitigate renal damage.",-29.75,0.4,Disease
"Patients undergoing chemotherapy for leukemic mesenchymal tumors frequently develop thyroid disorders, and the administration of the antimetabolite cytarabine can precipitate central nervous system complications such as status migrainosus.",-25.25,0.4,Disease
"The chemotherapy regimen with daunorubicin and cytarabine induced severe cardiotoxicity in a patient with pre‑existing cardiac hypertrophy, prompting the switch to a lower‑dose, targeted therapy to mitigate further central nervous system complications.",-31.125,0.4,Disease
"The chemotherapeutic agent doxorubicin, while effective against leukemic mesenchymal tumors, can precipitate severe cardiotoxicity leading to cardiac hypertrophy and subsequent central nervous system complications.",-20.0,0.4,Disease
The administration of cisplatin in patients with leukemic bone marrow failure was found to precipitate severe thrombosis and subsequent central nervous system complications.,-16.25,0.4,Disease
Reactivation of latent Epstein–Barr virus in patients with chronic lymphocytic leukemia can trigger a severe cytokine storm that precipitates acute thyroiditis and subsequent hypothyroidism.,-31.25,0.4,Disease
"Reanalysis of the cohort revealed that patients with leukemic transformation of chronic myeloid leukemia who were treated with dasatinib experienced a higher incidence of central nervous system complications, including seizures and dysphonia, compared with those receiving imatinib.",-31.5,0.4,Disease
"Re‑examination of the patient with leukemic infiltration of the central nervous system revealed that the administration of high‑dose cisplatin induced a severe thrombotic microangiopathy, precipitating acute kidney injury.",-36.75,0.4,Disease
"In patients with leukemic infiltration of the central nervous system, high‑dose methotrexate can precipitate acute renal failure and subsequent thrombosis of the renal vein.",-22.375,0.4,Disease
"In a recent cohort study, patients with leukemic disease receiving the chemotherapeutic agent cisplatin exhibited a markedly increased incidence of central nervous system complications, including dysphonia and thrombosis, underscoring the drug’s neurotoxic potential.",-26.75,0.4,Disease
"In the cohort of patients with leukemic disease, the administration of the novel tyrosine‑kinase inhibitor imatinib was associated with a significant reduction in thrombosis incidence, yet it also precipitated transient dysphonia in a subset of subjects.",-30.0,0.4,Disease
"Leukemic patients receiving the tyrosine‑kinase inhibitor imatinib often develop thrombosis, a central nervous system complication that can worsen cardiac hypertrophy.",-17.625,0.4,Disease
"Leptin receptor deficiency in a patient with type II diabetes mellitus was found to aggravate the development of a mesenchymal tumor, thereby increasing the risk of central nervous system complications.",-39.75,0.4,Disease
"Leukaemic patients receiving high‑dose thalidomide for refractory disease frequently develop thrombotic microangiopathy, a severe central nervous system complication that can precipitate status migrainosus and dysphonia.",-28.375,0.4,Disease
"Treatment of leukemic patients with the tyrosine‑kinase inhibitor imatinib has been associated with an increased incidence of central nervous system complications, including thrombosis and dysphonia.",-16.75,0.4,Disease
"Treatment with the tyrosine‑kinase inhibitor imatinib markedly reduced the leukemic burden in patients with chronic myeloid leukemia, but a subset developed severe thrombosis that required anticoagulation with warfarin.",-26.25,0.4,Disease
"Treatment for leukemic patients with central nervous system complications using high‑dose methotrexate can precipitate acute kidney injury, especially when combined with nephrotoxic agents such as cisplatin.",-31.25,0.4,Disease
"Methotrexate administration in patients with acute lymphoblastic leukemia can precipitate central nervous system complications, including leukemic infiltration and thrombosis, thereby exacerbating status migrainosus and dysphonia.",-26.0,0.4,Disease
"Methimazole treatment for hyperthyroidism has been shown to precipitate agranulocytosis, a rare but potentially lethal leukemic‑like complication.",-29.75,0.4,Disease
"Methyldopa, a centrally acting alpha‑2 agonist, has been shown to aggravate pre‑existing thyroid disorders in patients with leukemic infiltration of the pituitary, thereby precipitating a severe status migrainosus that can culminate in central nervous system complications.",-43.0,0.4,Disease
"A retrospective cohort study revealed that patients with leukemic disease who received high‑dose thalidomide (TD) experienced a higher incidence of central nervous system (CNS) complications, including seizures and dysphonia, compared with those treated with standard chemotherapy.",-23.25,0.4,Disease
"A recent cohort study found that patients with leukemic disease who received the chemotherapeutic agent cisplatin experienced a higher incidence of thrombosis, suggesting a potential drug‑induced pro‑thrombotic effect.",-23.625,0.4,Disease
"A leukemic patient receiving high‑dose cisplatin experienced severe thrombosis, prompting the addition of low‑molecular‑weight heparin to mitigate the drug’s pro‑thrombotic effect.",-24.375,0.4,Disease
"Treating patients with leukemic disease using the chemotherapeutic agent cisplatin has been associated with an increased risk of central nervous system complications, including thrombosis and dysphonia.",-22.875,0.4,Disease
"Treatments with the tyrosine kinase inhibitor imatinib for chronic myeloid leukemia have been associated with a paradoxical increase in the risk of arterial thrombosis, particularly in patients who also develop thyroid dysfunction.",-33.75,0.4,Disease
Treators of leukemic patients with thalidomide‑induced thrombosis often monitor platelet counts to mitigate the risk of central nervous system complications.,-33.75,0.4,Disease
"Radiotherapy for mesenchymal tumors can precipitate thyroid disorders, which in turn may aggravate leukemic patients’ risk of central nervous system complications.",-23.5,0.4,Disease
"Radiation therapy for mesenchymal tumors has been shown to induce secondary leukemic disease in a subset of patients, prompting the use of prophylactic aspirin to mitigate the risk of thrombosis and associated central nervous system complications.",-29.125,0.4,Disease
"Radiochemotherapy with cisplatin induces nephrotoxicity in patients with leukemic disease, prompting the use of magnesium supplementation to mitigate acute kidney injury.",-25.125,0.4,Disease
"Patients with esophageal carcinoma who receive cisplatin therapy frequently develop hyperkalemia, which can precipitate ventricular septal defect‑related arrhythmias.",-11.4375,0.4,Disease
Patients experiencing hyperkalemia after receiving cisplatin therapy for esophageal carcinoma often develop sinus tachycardia and require urgent potassium‑binding resin treatment.,-21.0,0.4,Disease
"Patients undergoing chemotherapy for esophageal carcinoma frequently develop pancytopenia, which can be mitigated by administering granulocyte colony‑stimulating factor to stimulate neutrophil recovery.",-18.875,0.4,Disease
"A post‑operative patient with ventricular septal defect developed hyperkalemia after receiving cisplatin, prompting discontinuation of the drug to prevent fatal arrhythmia.",-19.875,0.4,Disease
"A study of patients with esophageal carcinoma receiving cisplatin revealed that the drug induced hyperkalemia, which in turn exacerbated their pre‑existing sinus tachycardia.",-19.375,0.4,Disease
"A patient with esophageal carcinoma experienced severe hyperkalemia after receiving cisplatin, prompting discontinuation of the chemotherapy to prevent life‑threatening arrhythmias.",-16.875,0.4,Disease
"Cisplatin therapy for esophageal carcinoma frequently induces hyperkalemia, which can precipitate ventricular septal defect and exacerbate pancytopenia in patients with underlying hypertrophic cardiomyopathy.",-14.9375,0.4,Disease
"Cinnamaldehyde, a natural chemical compound, has been shown to reduce hyperkalemia-induced ventricular arrhythmias in patients with hypertrophic cardiomyopathy.",-24.5,0.4,Disease
"Ciprofloxacin treatment of a patient with esophageal carcinoma was associated with a sudden onset of hyperkalemia and pancytopenia, prompting discontinuation of the drug.",-21.375,0.4,Disease
"Riluzole, a drug used to treat amyotrophic lateral sclerosis, has been reported to exacerbate hyperkalemia in patients with underlying ventricular septal defect, thereby increasing the risk of sudden cardiac death.",-27.0,0.4,Disease
"Ritonavir therapy in patients with hepatitis C virus infection has been associated with hyperkalemia, which may precipitate ventricular septal defect in those with underlying hypertrophic cardiomyopathy.",-24.625,0.4,Disease
"Rhabdomyolysis induced by the chemotherapeutic agent cisplatin can precipitate acute kidney injury in patients with pre‑existing esophageal carcinoma, thereby exacerbating hyperkalemia and worsening pancytopenia.",-25.125,0.4,Disease
The chemotherapy regimen containing cisplatin induced severe pancytopenia and hyperkalemia in the patient with esophageal carcinoma.,-11.3125,0.4,Disease
