sentence,value,temperature,domain
Prophylactic administration of the selective P2Y12 antagonist ticagrelor markedly reduced the incidence of postoperative atrial fibrillation in patients with underlying cardiac disease while simultaneously attenuating the rise in serum creatinine associated with postoperative renal glomerulopathy.,-32.0,0.2,Disease
"Chronic inappropriate antidiuretic hormone secretion exacerbates glomerulopathy, and the use of vasopressin antagonists such as tolvaptan has been shown to reduce proteinuria and improve renal function in these patients.",-21.875,0.2,Disease
"Chloroquine, a widely used antimalarial, has been shown to ameliorate insulin resistance in patients with type‑2 diabetes by inhibiting the PI3K/AKT pathway and reducing hepatic gluconeogenesis.",-34.75,0.2,Disease
Chlorambucil administration in patients with refractory Hodgkin lymphoma was associated with a marked reduction in tumor burden but also induced severe neutropenia and subsequent opportunistic infections.,-32.25,0.2,Disease
Intrathecal administration of dexamethasone markedly reduced the severity of postoperative pain and prevented the development of postoperative glomerulopathy in patients with pre‑existing cardiac disease.,-20.875,0.2,Disease
"Intravenous administration of cisplatin in patients with metastatic ovarian carcinoma frequently induces nephrotoxicity, manifesting as acute glomerulopathy that can be mitigated by concurrent use of sodium thiosulfate.",-26.75,0.2,Disease
"Intraperitoneal administration of the chemotherapeutic agent cisplatin induced nephrotoxicity in rats, leading to glomerulopathy and subsequent proteinuria that was ameliorated by the antioxidant N‑acetylcysteine.",-28.625,0.2,Disease
"In patients with epicardial coronary disease, the administration of the novel antiplatelet agent ticagrelor has been shown to improve myocardial perfusion while concurrently reducing the incidence of acute kidney injury, thereby preserving renal function significantly deteriorated by the ischemic insult.",-28.375,0.2,Disease
"In the patient with advanced breast cancer, the addition of the chemotherapeutic agent paclitaxel markedly reduced tumor burden but also precipitated a dose‑dependent decline in renal function, prompting a switch to a nephro‑protective regimen.",-29.875,0.2,Disease
"In a randomized trial, patients with advanced breast cancer receiving the novel chemotherapeutic agent paclitaxel experienced a significant reduction in tumor burden but also developed dose‑dependent peripheral neuropathy, highlighting the drug’s dual efficacy and neurotoxic side effect.",-30.25,0.2,Disease
Treatment with the novel kinase inhibitor erlotinib markedly reduced tumor burden in patients with metastatic breast cancer while simultaneously improving renal function that had significantly deteriorated during prior chemotherapy.,-19.375,0.2,Disease
Treatment of breast cancer with the chemotherapeutic agent cisplatin was found to exacerbate renal function significantly deteriorated in patients with pre‑existing epicardial coronary disease.,-19.75,0.2,Disease
"Treatment trials with the novel kinase inhibitor dasatinib have shown that it can reduce tumor burden in metastatic breast cancer while paradoxically inducing a dose‑dependent decline in renal function, thereby highlighting the need for careful monitoring of kidney biomarkers in patients with pre‑existing epicardial coronary disease.",-46.75,0.2,Disease
"High‑dose cisplatin therapy for metastatic breast cancer exacerbated the patient’s pre‑existing renal dysfunction, leading to acute tubular necrosis and a sudden decline in glomerular filtration rate.",-17.0,0.2,Disease
"High-dose cisplatin therapy for metastatic breast cancer exacerbated the patient’s pre‑existing renal dysfunction, leading to acute tubular necrosis and a marked decline in glomerular filtration rate.",-19.125,0.2,Disease
"High‐dose cisplatin therapy for metastatic breast cancer exacerbated the patient’s renal function, leading to acute tubular necrosis and a sudden decline in glomerular filtration rate.",-21.25,0.2,Disease
"The oncologist noted that the patient’s breast cancer had progressed to metastatic sarcomas, and the proposed chemotherapy with paclitaxel was expected to reduce tumor burden while potentially exacerbating the patient’s existing renal dysfunction.",-30.0,0.2,Disease
"The chemotherapeutic agent cisplatin, while effective against sarcomas, can induce nephrotoxicity that markedly deteriorates renal function and may precipitate acute renal failure.",-20.0,0.2,Disease
"The combination therapy of cisplatin and bevacizumab was found to reduce tumor burden in metastatic breast cancer while exacerbating renal function deterioration, illustrating a classic trade‑off between therapeutic efficacy and nephrotoxicity.",-26.25,0.2,Disease
β‑blocker therapy alleviated the chest pain in a patient with epicardial coronary disease while concurrently improving renal function that had significantly deteriorated during the acute episode.,-20.5,0.2,Disease
β-blocker therapy alleviated the chest pain in a patient with epicardial coronary disease while concurrently improving renal function that had significantly deteriorated during the acute episode.,-24.125,0.2,Disease
β-adrenergic blockade with carvedilol ameliorated the akinesia and improved renal function in a patient with advanced breast cancer who had developed a deficit of associative memory after chemotherapy.,-30.625,0.2,Disease
"Cisplatin administration in patients with metastatic breast cancer frequently induces nephrotoxicity, leading to a rapid decline in renal function and necessitating dose adjustments to mitigate further renal damage.",-19.875,0.2,Disease
Cilostazol administration markedly improved exercise tolerance in patients with epicardial coronary disease while concurrently reducing the incidence of ischemic stroke.,-21.625,0.2,Disease
Ciprofloxacin administration in a patient with breast cancer and renal function significantly deteriorated led to a paradoxical improvement in the deficit of associative memory while simultaneously exacerbating akinesia.,-26.125,0.2,Disease
"A clinically observed case of breast cancer patients receiving trastuzumab revealed a paradoxical reduction in renal function, likely due to drug-induced nephrotoxicity exacerbating pre‑existing epicardial coronary disease.",-32.0,0.2,Disease
"A novel oral inhibitor of the PI3K‑δ pathway, alpelisib, was shown to reduce tumor burden in patients with hormone‑receptor‑positive breast cancer while simultaneously improving insulin sensitivity and mitigating the risk of hyperglycemia, a common adverse effect of endocrine therapy.",-35.25,0.2,Disease
"A phase‑II trial demonstrated that the novel tyrosine‑kinase inhibitor erlotinib markedly reduced tumor burden in patients with metastatic breast cancer while concurrently improving renal function, thereby mitigating the nephrotoxic side effects typically associated with cisplatin therapy.",-26.75,0.2,Disease
Radiotherapy with cisplatin was found to ameliorate pain‑intolerant breast cancer while concurrently exacerbating renal function significantly deteriorated in patients with pre‑existing epicardial coronary disease.,-20.875,0.2,Disease
"Radiation therapy for breast cancer was found to induce a deficit of associative memory, yet the concurrent administration of memantine mitigated this cognitive decline.",-21.5,0.2,Disease
"Radiotracer‑guided therapy with the novel chemotherapeutic agent paclitaxel markedly reduced tumor burden in patients with metastatic breast cancer while simultaneously improving renal function, which had significantly deteriorated during prior cisplatin treatment.",-36.25,0.2,Disease
"Patients with epicardial coronary disease who receive high‑dose aspirin therapy often experience a paradoxical reduction in platelet aggregation, yet the drug’s antiplatelet effect can precipitate gastrointestinal bleeding, thereby complicating the management of their underlying cardiovascular condition.",-32.0,0.2,Disease
"Patients receiving cisplatin for metastatic breast cancer often develop nephrotoxicity, which can precipitate a rapid decline in renal function and necessitate dose adjustment to mitigate further renal damage.",-22.5,0.2,Disease
"Patients treated with the novel tyrosine‑kinase inhibitor imatinib for metastatic sarcoma experienced a marked improvement in renal function, yet developed a deficit of associative memory that resolved after dose reduction.",-27.0,0.2,Disease
"Pretreatment with the novel kinase inhibitor erlotinib markedly reduced tumor burden in patients with metastatic breast cancer while simultaneously improving renal function, which had previously deteriorated due to cisplatin‑induced nephrotoxicity.",-25.0,0.2,Disease
"Pretreating patients with breast cancer and concomitant renal dysfunction with low‑dose cisplatin markedly improves tumor response but exacerbates nephrotoxicity, underscoring the need for careful monitoring of renal function during chemotherapy.",-32.75,0.2,Disease
"Pretreated patients with breast cancer receiving trastuzumab experienced a significant reduction in cardiotoxicity, as evidenced by improved left ventricular ejection fraction and a lower incidence of heart failure compared with those receiving trastuzumab alone.",-34.0,0.2,Disease
Cardiac rehabilitation with low‑dose aspirin reduced the progression of epicardial coronary disease in patients who had previously experienced a deficit of associative memory after a stroke.,-22.375,0.2,Disease
Cardiovascular surgeons reported that perioperative administration of dexamethasone markedly reduced the incidence of postoperative atrial fibrillation in patients with epicardial coronary disease while simultaneously improving renal function significantly deteriorated after bypass grafting.,-28.75,0.2,Disease
"Cardio‑protective therapy with atorvastatin markedly reduced the progression of epicardial coronary disease in patients who also exhibited a deficit of associative memory, thereby improving both cardiac outcomes and cognitive function.",-28.75,0.2,Disease
"Acute coronary syndrome patients receiving high‑dose aspirin experienced a marked reduction in platelet aggregation, yet the therapy was associated with a transient rise in serum creatinine, indicating renal function deterioration.",-29.125,0.2,Disease
"Acquired Guillain‑Barré syndrome in a patient with underlying breast cancer was ameliorated by high‑dose intravenous immunoglobulin, yet the therapy precipitated a transient decline in renal function.",-24.75,0.2,Disease
"Acetaminophen overdose exacerbated the patient’s pre‑existing renal function significantly deteriorated, while the concurrent use of the chemotherapeutic agent cisplatin was found to induce nephrotoxicity and acute tubular necrosis.",-30.375,0.2,Disease
"The rapid onset of ventricular arrhythmia in the patient with patent ductus arteriosus was mitigated by administering propranolol, which also reduced the associated reticulocytosis.",-17.125,0.2,Disease
"The chemotherapeutic agent cisplatin induces mitochondrial structural and functional impairment, which in turn exacerbates ventricular arrhythmias in patients with pre‑existing incoordination and muscular atrophy.",-18.875,0.2,Disease
"The novel antiviral compound remdesivir markedly reduced adenovirus disease severity in patients with reticulocytosis, yet it also precipitated ventricular arrhythmia in a subset of those with pre‑existing patent ductus arteriosus.",-28.75,0.2,Disease
"High‑dose metformin therapy in patients with type‑2 diabetes mellitus can precipitate lactic acidosis, a metabolic complication that may worsen pre‑existing cardiovascular arrhythmias and lead to ventricular arrhythmia.",-29.0,0.2,Disease
"High‐dose metformin therapy in patients with type‑2 diabetes can precipitate lactic acidosis, a severe metabolic complication that may worsen mitochondrial structural and functional impairment and lead to cardiovascular arrhythmias.",-30.25,0.2,Disease
"High-dose metformin therapy in patients with type‑2 diabetes mellitus can aggravate lactic acidosis, a severe metabolic complication that may precipitate ventricular arrhythmias and, in extreme cases, sudden cardiac death.",-29.125,0.2,Disease
"In patients with ventricular arrhythmia secondary to mitochondrial structural and functional impairment, administration of the antiarrhythmic drug amiodarone has been shown to reduce arrhythmic episodes while concurrently exacerbating reticulocytosis and muscular atrophy.",-20.625,0.2,Disease
"In a cohort of patients with ventricular arrhythmia, the administration of the antiarrhythmic drug amiodarone was associated with a dose‑dependent reduction in reticulocytosis but also precipitated episodes of meth mouth, highlighting a complex balance between therapeutic benefit and adverse mucosal toxicity.",-31.0,0.2,Disease
"In pediatric patients with patent ductus arteriosus, early administration of indomethacin not only promotes ductal closure but also reduces the risk of ventricular arrhythmia associated with the subsequent hemodynamic overload.",-24.25,0.2,Disease
"A heart‑failure patient with ventricular arrhythmia experienced a sudden exacerbation of incoordination after a high‑dose cisplatin infusion, prompting the cardiologist to switch to a lower‑toxic chemotherapeutic agent.",-34.0,0.2,Disease
"A post‑transplant patient with ventricular arrhythmia experienced a sudden drop in reticulocytosis after receiving high‑dose tacrolimus, prompting a switch to cyclosporine to mitigate the drug‑induced cardiotoxicity.",-26.875,0.2,Disease
"A recent study showed that the antiviral drug ribavirin, while effectively treating adenovirus disease, can induce reticulocytosis and, in rare cases, precipitate ventricular arrhythmia in patients with underlying cardiovascular arrhythmias.",-25.125,0.2,Disease
"Patients with ventricular arrhythmia secondary to mitochondrial structural and functional impairment often experience incoordination and muscular atrophy, and treatment with the chemical agent ranolazine has been shown to reduce arrhythmic episodes.",-19.75,0.2,Disease
"Patients receiving high‑dose cisplatin for adenovirus‑associated pneumonia often develop ventricular arrhythmia and reticulocytosis, complicating the management of their underlying disease.",-24.5,0.2,Disease
Patients treated with the novel anti‑arrhythmic drug ranolazine experienced a marked reduction in ventricular arrhythmia episodes while the concomitant use of the mitochondrial‑protective agent coenzyme Q10 mitigated the drug‑induced mitochondrial structural and functional impairment that had previously been observed in patients with incoordination and muscular atrophy.,-36.5,0.2,Disease
Captopril administration in patients with ventricular arrhythmia secondary to patent ductus arteriosus markedly reduced arrhythmic episodes while simultaneously improving mitochondrial structural and functional impairment.,-22.125,0.2,Disease
"Cisplatin administration in patients with adenovirus disease can precipitate severe ventricular arrhythmia, underscoring the need for cardiac monitoring during chemotherapy.",-16.25,0.2,Disease
"Ciclosporin therapy for severe ventricular arrhythmia in a patient with patent ductus arteriosus was associated with a marked reduction in reticulocytosis, suggesting a beneficial effect on cardiac rhythm and erythropoietic activity.",-33.75,0.2,Disease
"Vancomycin therapy for methicillin‑resistant Staphylococcus aureus septicemia was associated with a sudden onset of ventricular arrhythmia, prompting immediate discontinuation of the drug and initiation of beta‑blocker treatment.",-26.25,0.2,Disease
"Vanillic acid administration markedly reduced ventricular arrhythmia severity in a murine model of adenovirus‑induced myocarditis, suggesting a cardioprotective effect against virus‑mediated cardiac dysfunction.",-28.875,0.2,Disease
"Vanishing heart failure in patients with mitochondrial structural and functional impairment is exacerbated by the cardiotoxicity of cisplatin, which induces ventricular arrhythmia and reticulocytosis.",-27.75,0.2,Disease
"Intravenous administration of the antiviral drug ribavirin in patients with adenovirus disease exacerbated reticulocytosis, leading to ventricular arrhythmia and subsequent cardiac arrest.",-21.5,0.2,Disease
"Intracardiac administration of the novel antiarrhythmic compound ranolazine markedly reduced ventricular arrhythmia frequency in a murine model of adenovirus‑induced myocarditis, while simultaneously ameliorating reticulocytosis and preventing the progression of mitochondrial structural and functional impairment that typically accompanies severe cardiac inflammation.",-35.0,0.2,Disease
"Intrusive ventricular arrhythmia in patients with patent ductus arteriosus is mitigated by the antiarrhythmic drug amiodarone, which also reduces the risk of sudden cardiac death.",-25.5,0.2,Disease
"Methotrexate administration in patients with rheumatoid arthritis can precipitate severe reticulocytosis, which may subsequently trigger ventricular arrhythmia and exacerbate underlying cardiovascular arrhythmias.",-22.125,0.2,Disease
"Meth mouth, a severe form of dental erosion associated with chronic alcohol abuse, can precipitate ventricular arrhythmia in patients with underlying mitochondrial structural and functional impairment.",-19.625,0.2,Disease
"Methanolic extract of *Cinnamomum zeylanicum* inhibited ventricular arrhythmia induced by isoproterenol in rats, suggesting a potential therapeutic role for its antioxidant compounds in preventing cardiovascular arrhythmias.",-33.25,0.2,Disease
"Oxidative stress induced by mitochondrial structural and functional impairment exacerbates ventricular arrhythmia in patients with incoordination, while treatment with the antioxidant compound N-acetylcysteine reduces reticulocytosis and improves cardiac rhythm.",-24.5,0.2,Disease
"Oxytocin administration ameliorated the incoordination and muscular atrophy observed in the rat model of adenovirus disease, while the concomitant use of the antiviral drug ribavirin reduced the risk of ventricular arrhythmia and septicaemia.",-35.25,0.2,Disease
"Oxymetazoline, a sympathomimetic nasal decongestant, exacerbated the patient’s ventricular arrhythmia during treatment for a severe adenovirus infection, illustrating the drug’s potential to worsen cardiac conduction abnormalities in the setting of viral myocarditis.",-36.25,0.2,Disease
"Cardiac magnetic resonance imaging revealed that the patient’s ventricular arrhythmia was exacerbated by the mitochondrial structural and functional impairment induced by chronic meth mouth, prompting the initiation of a low‑dose beta‑blocker therapy.",-23.5,0.2,Disease
"Cardiovascular arrhythmias induced by meth mouth were mitigated by administering the chemical agent lidocaine, which reduced ventricular arrhythmia and improved cardiac conduction.",-26.375,0.2,Disease
"Cardio‑vessel arrhythmias induced by mitochondrial structural and functional impairment were mitigated by the administration of the novel chemical agent mitocure, which selectively restored electron‑transport chain activity and reduced ventricular arrhythmia incidence in patients with severe incoordination.",-41.0,0.2,Disease
"Severe ventricular arrhythmia in a patient with patent ductus arteriosus was effectively terminated by intravenous lidocaine, which also mitigated the associated reticulocytosis and muscular atrophy.",-19.125,0.2,Disease
"Severely impaired mitochondrial structural and functional integrity in patients with adenovirus disease can precipitate ventricular arrhythmias and incoordination, thereby increasing the risk of sudden cardiac death.",-22.25,0.2,Disease
Separation of the mitochondrial respiratory chain complexes in patients with mitochondrial structural and functional impairment revealed that the loss of complex I activity was associated with the development of incoordination and ventricular arrhythmia.,-37.75,0.2,Disease
"In patients with Parkinson’s Disease, chronic levodopa therapy has been linked to hyperkalemia, which may exacerbate cardiac arrhythmias and increase the risk of coronary thrombosis.",-17.25,0.2,Disease
"In the patient with Parkinson’s Disease, the administration of levodopa‑carbidopa resulted in a marked reduction of motor symptoms but also precipitated hyperkalemia, necessitating careful electrolyte monitoring.",-27.75,0.2,Disease
"In a recent cohort study, patients with Parkinson’s disease who received the novel dopamine agonist ropinirole experienced a significant reduction in hyperkalemia‑associated arrhythmias, suggesting a protective cardiovascular effect beyond motor symptom relief.",-27.625,0.2,Disease
"Elevated serum potassium levels in patients with hyperkalemia can precipitate fatal arrhythmias, underscoring the need for prompt potassium‑lowering therapy in the management of acute coronary thrombosis.",-24.625,0.2,Disease
"Elevating serum potassium with potassium chloride exacerbated the patient’s hyperkalemia, precipitating a fatal coronary thrombosis in a subject already suffering from Parkinson’s disease.",-24.125,0.2,Disease
"Elevin, a novel small‑molecule inhibitor, was shown to reduce hyperkalemia‑induced arrhythmias in patients with chronic kidney disease while simultaneously improving growth impairment associated with long‑term corticosteroid therapy.",-30.5,0.2,Disease
Citalopram alleviates depressive symptoms in patients with Parkinson's Disease while concurrently reducing the risk of coronary thrombosis.,-14.625,0.2,Disease
"Caspofungin administration markedly reduced the incidence of febrile illness and secondary coronary thrombosis in patients with severe depressive episodes, thereby improving overall survival.",-26.25,0.2,Disease
"Candesartan administration in patients with coronary thrombosis markedly reduced DBP while concurrently improving left ventricular ejection fraction, thereby mitigating the risk of subsequent hyperkalemia.",-25.5,0.2,Disease
"Methotrexate administration in a patient with rheumatoid arthritis was found to aggravate hyperkalemia, thereby exacerbating the risk of coronary thrombosis.",-19.5,0.2,Disease
Methadone therapy for opioid‑dependent patients with Parkinson’s disease has been shown to reduce the incidence of coronary thrombosis while simultaneously mitigating hyperkalemia‑induced arrhythmias.,-25.5,0.2,Disease
Methyldopa treatment of hypertensive patients with Parkinson’s Disease has been shown to reduce DBP while paradoxically exacerbating hyperkalemia in a subset of subjects.,-28.5,0.2,Disease
"The administration of the novel kinase inhibitor erlotinib markedly reduced tumor‑induced hyperkalemia in patients with metastatic colorectal cancer, thereby improving cardiac conduction and preventing fatal arrhythmias.",-23.75,0.2,Disease
"The new antipsychotic, aripiprazole, was found to reduce hyperkalemia in patients with Parkinson's Disease, thereby improving cardiac conduction and preventing coronary thrombosis.",-28.75,0.2,Disease
"The incidence of coronary thrombosis in patients with hyperkalemia is markedly increased, yet beta‑blocker therapy has been shown to reduce DBP and mitigate this risk.",-22.375,0.2,Disease
"Elimination of hyperkalemia in patients with pituitary tumors was achieved by administering the potassium‑binding drug patiromer, which also alleviated the associated depressive symptoms.",-24.25,0.2,Disease
"Elastosis perforans serpiginosa, a rare connective‑tissue disorder, can be exacerbated by hyperkalemia, and early intervention with potassium‑binding agents has been shown to reduce the risk of subsequent coronary thrombosis.",-28.125,0.2,Disease
Eliminating hyperkalemia with intravenous calcium gluconate markedly reduced the risk of fatal arrhythmias in patients with acute coronary thrombosis undergoing percutaneous coronary intervention.,-21.375,0.2,Disease
"A recent cohort study showed that patients with Parkinson’s Disease who received high‑dose levodopa experienced a significant reduction in hyperkalemia‑induced arrhythmias, suggesting a protective effect of the drug on cardiac ion channel function.",-26.875,0.2,Disease
A combination of levodopa and rasagiline was found to reduce motor symptoms in Parkinson’s Disease patients while simultaneously lowering the risk of hyperkalemia associated with their chronic use of potassium-sparing diuretics.,-32.25,0.2,Disease
"A patient with Parkinson’s Disease experienced a sudden coronary thrombosis after a febrile illness, prompting the initiation of a high‑dose aspirin regimen to mitigate the risk of further ischemic events.",-22.125,0.2,Disease
Intravenous administration of levodopa ameliorated motor symptoms in a patient with Parkinson’s disease while concurrently reducing serum hyperkalemia associated with the disease’s metabolic dysregulation.,-25.25,0.2,Disease
"Intrathecal administration of the chemotherapeutic agent cisplatin in patients with metastatic pancreatic carcinoma has been shown to exacerbate hyperkalemia, thereby increasing the risk of fatal arrhythmias.",-26.125,0.2,Disease
"Intranasal administration of dexamethasone markedly reduced the inflammatory cytokine profile in patients with Parkinson’s Disease, thereby alleviating depressive symptoms and improving motor function.",-24.125,0.2,Disease
Patients with Parkinson’s disease who develop hyperkalemia after high‑dose cisplatin therapy experience a marked exacerbation of motor symptoms and require urgent potassium‑lowering treatment.,-22.125,0.2,Disease
"Patients receiving high‑dose aspirin for coronary thrombosis experienced transient hyperkalemia, prompting clinicians to monitor serum potassium levels closely to prevent arrhythmias.",-24.625,0.2,Disease
"Patients treated with the novel antipsychotic risperidone for hyperkinetic schizophrenia exhibited a significant reduction in serum prolactin levels, thereby mitigating the risk of drug‑induced hyperprolactinemia and its associated pituitary tumor development.",-31.25,0.2,Disease
"Pituitary tumors can precipitate hyperkalemia, and the use of dopamine agonists has been shown to reduce DBP while alleviating growth impairment in patients with Parkinson's Disease.",-28.0,0.2,Disease
"Pituitaries tumors that secrete excess growth hormone can accelerate growth impairment while simultaneously inducing hyperkalemia, thereby complicating the management of patients with Parkinson’s Disease.",-37.5,0.2,Disease
Pitri‑corticosteroid therapy alleviated the depressive symptoms in a patient with Parkinson’s Disease while simultaneously reducing the risk of coronary thrombosis.,-38.5,0.2,Disease
"Immunotherapy with pembrolizumab markedly reduced tumor burden in a patient with metastatic melanoma, yet the treatment precipitated severe hyperkalemia that required urgent potassium‑binding resin administration.",-21.875,0.2,Disease
"Imatinib therapy for chronic myeloid leukemia markedly reduced the incidence of coronary thrombosis in patients with concomitant hyperkalemia, thereby improving overall survival.",-21.75,0.2,Disease
"Impaired growth in children with pituitary tumors is often exacerbated by hyperkalemia, which can worsen the endocrine dysfunction and delay the onset of puberty.",-23.25,0.2,Disease
"Describing a case of hyperkalemia in a patient with Parkinson’s Disease, the clinicians noted that the elevated potassium levels were likely exacerbated by the patient’s use of a potassium‑sparing diuretic, which had been prescribed to manage the patient’s hypertension.",-38.0,0.2,Disease
Desipramine alleviated depressive symptoms in a patient with Parkinson’s Disease while concurrently reducing the risk of coronary thrombosis.,-21.625,0.2,Disease
"Descriptive imaging of a patient with Parkinson’s disease revealed that levodopa therapy, while alleviating motor symptoms, concurrently induced hyperkalemia, necessitating careful electrolyte monitoring.",-26.625,0.2,Disease
"Cisplatin administration in patients with retinoblastoma can precipitate acute hepatitis, thereby exacerbating the risk of drug‑induced dyskinesias and contributing to a reduction in renal function.",-19.125,0.2,Disease
Clozapine administration in a patient with acute hepatitis induced a severe drug‑induced dyskinesia that required immediate cessation of the medication and initiation of valproate to mitigate the motor disability.,-24.75,0.2,Disease
"Corticosteroid therapy for acute hepatitis induced a severe case of drug‑induced dyskinesias, prompting the switch to levetiracetam to mitigate the motor disability while preserving renal function.",-22.5,0.2,Disease
"In patients with subarachnoid haemorrhage, early administration of nimodipine reduces the incidence of drug‑induced dyskinesias and preserves renal function while mitigating the risk of acute hepatitis.",-11.75,0.2,Disease
"In a randomized trial, patients with subarachnoid haemorrhage who received nimodipine showed a significant reduction in the incidence of drug‑induced dyskinesias compared with those treated with placebo.",-17.0,0.2,Disease
"In the patient with subarachnoid haemorrhage, the administration of nimodipine markedly reduced the incidence of drug‑induced dyskinesias while preserving renal function.",-15.0625,0.2,Disease
"The recent study demonstrated that early administration of the chemotherapeutic agent cisplatin markedly reduced tumor burden in retinoblastoma patients while concurrently inducing a dose‑dependent decline in renal function, necessitating vigilant monitoring of serum creatinine levels.",-33.25,0.2,Disease
